ID,Platform,Category,Cookie / Data Key name,Domain,Description,Retention period,Data Controller,User Privacy & GDPR Rights Portals,Wildcard match
256ce30e-d881-11e9-8a34-2a2ae2dbcce4,Indeed,Analytics,jasx_pool_id,conv.indeed.com (3rd party),Contains information related to registering (counting) a job application via a job listing on indeed.com.,End of session (browser),Indeed,https://www.indeed.nl/legal,false
256ce46c-d881-11e9-8a34-2a2ae2dbcce4,Indeed,Analytics,pagead/conv/%INTEGER%,conv.indeed.com (3rd party),Contains information related to registering (counting) a job application via a job listing on indeed.com.,End of session (browser),Indeed,https://www.indeed.nl/legal,false
06dcc491-d34b-456f-ae56-f683284f5dbd,Abovo Media,Analytics,tv_spot_tracker,Advertiser's website domain (1st party),Contains information about the timeslot of a running TV ad,End of session (browser),Abovo Media,https://www.abovomedia.nl/cookies/,false
cf563c2f-115b-43c1-82cd-93030ef4fe6c,Abovo Media,Analytics,abovo-cookie-consent,Advertiser's website domain (1st party),Registers cookie preferences of a user,1 year,Abovo Media,https://www.abovomedia.nl/cookies/,false
4c1be785-76a1-4272-b890-155b3c2e130c,Youtube,Marketing,GPS,youtube.com (3rd party),Registers a unique ID on mobile devices to enable tracking based on geographical GPS location.,1 day,Google,https://privacy.google.com/take-control.html,false
87613af8-8486-47ef-93c9-b45c9c285106,Youtube,Marketing,VISITOR_INFO1_LIVE,youtube.com (3rd party),Tries to estimate the users' bandwidth on pages with integrated YouTube videos.,179 days,Google,https://privacy.google.com/take-control.html,false
9c0c0aeb-8893-43e5-9943-7dbad447400b,Youtube,Functional,PREF,youtube.com (3rd party),"This cookie stores your preferences and other information, in particular preferred language, how many search results you wish to be shown on your page, and whether or not you wish to have Google’s SafeSearch filter turned on.",10 years from set/ update,Google,https://privacy.google.com/take-control.html,false
d0a28cbf-c082-477b-99fe-b45d0ef7e440,Youtube,Functional,YSC,youtube.com (3rd party),"Registers a unique ID to keep statistics of what videos from YouTube the user has seen.",Session,Google,https://privacy.google.com/take-control.html,false
a578ee93-0514-4c0c-a51a-32177058f5f5,Admatic,Marketing,__adm_ui,admatic.com.tr (3rd party),"Used to track visitors on multiple websites, in order to present relevant advertisement based on the visitor's preferences.",1 year,Admatic,http://www.admatic.com.tr/en/privacy-policy.html,false
b9b6969a-e377-4930-bbf2-cc392ed0bbe0,Admatic,Marketing,__adm_uiex,admatic.com.tr (3rd party),"Used to track visitors on multiple websites, in order to present relevant advertisement based on the visitor's preferences.",1 year,Admatic,http://www.admatic.com.tr/en/privacy-policy.html,false
964f057a-34ae-4352-831a-b413901c1511,Admatic,Marketing,__adm_usyncc,admatic.com.tr (3rd party),"Used to identify the visitor across visits and devices. This allows the website to present the visitor with relevant advertisement - The service is provided by third party advertisement hubs, which facilitate real-time bidding for advertisers.",5 days,Admatic,http://www.admatic.com.tr/en/privacy-policy.html,false
0083f4a3-159a-4ed8-80d0-0d26ec97b778,Cloudflare,Functional,__cfduid,Advertiser's website domain (1st party),"The '__cfduid' cookie is set by the CloudFlare service to identify trusted web traffic. It does not correspond to any user id in the web application, nor does the cookie store any personally identifiable",5 years,Cloudflare,https://www.cloudflare.com/privacypolicy/,false
717b8c97-4205-4c1e-960b-0e6c1267b268,Sonobi,Marketing,__uin_bw,.go.sonobi.com (3rd party),"Collects information on visitor behaviour on multiple websites. This information is used on the website, in order to optimize the relevance of advertisement.",1 month,Sonobi,https://sonobi.com/privacy-policy/,false
befebc70-9497-4f2c-be86-b76ef2a2d3f4,Sonobi,Marketing,__uir_bw,.go.sonobi.com (3rd party),"Collects data on visitors' behaviour and interaction - This is used to optimize the website and make advertisement on the website more relevant.",1 day,Sonobi,https://sonobi.com/privacy-policy/,false
b1ece5c5-f6b1-4109-8437-da5e522f1c2d,Sonobi,Marketing,__uis,.go.sonobi.com (3rd party),"Used to track visitors on multiple websites, in order to present relevant advertisement based on the visitor's preferences.",29 days,Sonobi,https://sonobi.com/privacy-policy/,false
26db9f36-98f5-49fc-bc18-82561fbdaa10,Sonobi,Marketing,HAPLB5S,.go.sonobi.com (3rd party),"Used to track visitors on multiple websites, in order to present relevant advertisement based on the visitor's preferences.",29 days,Sonobi,https://sonobi.com/privacy-policy/,false
4da9f26a-7deb-4dfb-9294-1d50cfac1fdc,Pulsepoint,Marketing,_dbefe,contextweb.com (3rd party),"Collects information on user preferences and/or interaction with web-campaign content - This is used on CRM-campaign-platform used by website owners for promoting events or products.",Session,Pulsepoint,http://pulsepoints-new-website.webflow.io/privacy-policy/platform#consumer-choice,false
5b248efa-5559-4cc7-8124-4f63dd14be68,Hotjar,Analytics,_hjid,Advertiser's website domain (1st party),"Hotjar cookie. This cookie is set when the customer first lands on a page with the Hotjar script. It is used to persist the random user ID, unique to that site on the browser. This ensures that behavior in subsequent visits to the same site will be attributed to the same user ID.",365 days,Hotjar,https://www.hotjar.com/legal/compliance/opt-out,false
24f2ca01-28b6-44b5-8522-45bb4e4b1ebb,Hotjar,Analytics,_hjIncludedInSample,Advertiser's website domain (1st party),"Hotjar cookie. This session cookie is set to let Hotjar know whether that visitor is included in the sample which is used to generate funnels.",365 days,Hotjar,https://www.hotjar.com/legal/compliance/opt-out,false
b905f5e4-95ec-4ee3-abef-519b4c29c969,Hotjar,Analytics,_hjClosedSurveyInvites,Advertiser's website domain (1st party),"Hotjar cookie. This cookie is set once a visitor interacts with a Survey invitation modal popup. It is used to ensure that the same invite does not re-appear if it has already been shown.",365 days,Hotjar,https://www.hotjar.com/legal/compliance/opt-out,false
c0133a22-7958-4591-a519-1103338ac773,Hotjar,Analytics,_hjDonePolls,Advertiser's website domain (1st party),"Hotjar cookie. This cookie is set once a visitor completes a poll using the Feedback Poll widget. It is used to ensure that the same poll does not re-appear if it has already been filled in.",365 days,Hotjar,https://www.hotjar.com/legal/compliance/opt-out,false
a2f3198e-04b5-4df7-8cff-e563ee09682a,Hotjar,Analytics,_hjMinimizedPolls,Advertiser's website domain (1st party),"Hotjar cookie. This cookie is set once a visitor minimizes a Feedback Poll widget. It is used to ensure that the widget stays minimizes when the visitor navigates through your site.",365 days,Hotjar,https://www.hotjar.com/legal/compliance/opt-out,false
88f44d0f-5e6c-459e-b63b-e459a564c030,Hotjar,Analytics,_hjDoneTestersWidgets,Advertiser's website domain (1st party),"Hotjar cookie. This cookie is set once a visitor submits their information in the Recruit User Testers widget. It is used to ensure that the same form does not re-appear if it has already been filled in.",365 days,Hotjar,https://www.hotjar.com/legal/compliance/opt-out,false
d303f84d-98b9-46b5-82f2-9492aeaeda44,Hotjar,Analytics,_hjMinimizedTestersWidgets,Advertiser's website domain (1st party),"Hotjar cookie. This cookie is set once a visitor minimizes a Recruit User Testers widget. It is used to ensure that the widget stays minimizes when the visitor navigates through your site.",365 days,Hotjar,https://www.hotjar.com/legal/compliance/opt-out,false
34479527-3991-4b50-8bda-e7b009e1b158,Hotjar,Analytics,_hjShownFeedbackMessage,Advertiser's website domain (1st party),"This cookie is set when a visitor minimizes or completes Incoming Feedback. This is done so that the Incoming Feedback will load as minimized immediately if they navigate to another page where it is set to show.",365 days,Hotjar,https://www.hotjar.com/legal/compliance/opt-out,false
cc676be4-b2f6-430b-b1f1-cb0ca5cd7dec,Salesforce,Marketing,_kuid_,krxd.net (3rd party),"Registers a unique ID that identifies a returning user's device. The ID is used for targeted ads.",6 months,Salesforce,https://www.salesforce.com/products/marketing-cloud/sfmc/salesforce-dmp-privacy,false
6aa88c2d-b6d5-4830-b6fc-56bfa5847332,Twitter,Marketing,_twitter_sess,twitter.com (3rd party),"This cookie is set due to Twitter integration and sharing capabilities for the social media.",Session,Twitter,https://twitter.com/en/privacy,false
f0c95579-9131-4caf-8240-51eb01be6eb9,Google,Marketing,_gcl_au,Advertiser's website domain (1st party),"Used by Google AdSense for experimenting with advertisement efficiency across websites using their services.",3 months,Google,https://privacy.google.com/take-control.html,false
886a9c0e-69e8-4a46-8098-92fee9adf89d,Active Campaign,Marketing,ac_enable_tracking,Advertiser's website domain (1st party),"This cookie is associated with Active Campaign and is set to confirm that tracking has been enabled for the website. Tracking is used to create reports of our web traffic and improve the user experience of the website.",29 days,Active Campaign,https://www.activecampaign.com/gdpr-updates/,false
00f5c304-26d5-40b9-98ae-6a2815d8e56a,Microsoft,Functional,ASP.NET_SessionId,Advertiser's website domain (1st party),"General purpose platform session cookie, used by sites written with Miscrosoft .NET based technologies. Usually used to maintain an anonymised user session by the server.",Session,Microsoft,https://account.microsoft.com/privacy,false
2bb7633d-e2c5-4d14-b8f8-d3f13019b835,Oracle,Functional,JSESSIONID,Advertiser's website domain (1st party),"JSESSIONID is a platform session cookie and is used by sites with JavaServer Pages (JSP). The cookie is used to maintain an anonymous user session by the server.",Session,Oracle,https://www.oracle.com/privacy,false
492406bd-e296-41d0-8b42-16961a258b2d,Laravel,Functional,laravel_session,Advertiser's website domain (1st party),"Internally laravel uses laravel_session to identify a session instance for a user",Session,Laravel,https://www.laravel.com,false
87742550-35d9-4f2d-980c-d421f3f5bc97,PHP.net,Functional,PHPSESSID,Advertiser's website domain (1st party),"Cookie generated by applications based on the PHP language. This is a general purpose identifier used to maintain user session variables. It is normally a random generated number, how it is used can be specific to the site, but a good example is maintaining a logged-in status for a user between pages.",Sessions,PHP.net,https://www.php.net/privacy.php,false
86531df2-94a9-43e0-9262-856c57f16160,Advertiser's website domain,Functional,XSRF-TOKEN,Advertiser's website domain (1st party),"This cookie is written to help with site security in preventing Cross-Site Request Forgery attacks.",Session,None,None,false
1b1067dd-9003-40f8-a2d6-c6ac72bb6779,LinkedIn,Marketing,lidc,linkedin.com (3rd party),"Used by the social networking service, LinkedIn, for tracking the use of embedded services.",1 day,LinkedIn,https://www.linkedin.com/legal/privacy-policy?_l=nl_NL,false
657f80f4-7eb6-41c9-9bc7-7d2570a0887f,LinkedIn,Marketing,bcookie,linkedin.com (3rd party),"Used by LinkedIn to track the use of embedded services.",1 year,LinkedIn,https://www.linkedin.com/legal/privacy-policy?_l=nl_NL,false
002f276f-84c1-428a-bbe3-951a6cf56175,LinkedIn,Marketing,bscookie,linkedin.com (3rd party),"Used by LinkedIn to track the use of embedded services.",1 year,LinkedIn,https://www.linkedin.com/legal/privacy-policy?_l=nl_NL,false
2bfa0944-e050-45fd-900a-73bc4518eb64,LinkedIn,Marketing,trkCode,linkedin.com (3rd party),"This cookie is used by LinkedIn to support the functionality of adding a panel invite labeled 'Follow Us'",1 year,LinkedIn,https://www.linkedin.com/legal/privacy-policy?_l=nl_NL,false
efbf7fc7-a1a1-4a65-8ac8-4df28f94a3a7,LinkedIn,Marketing,trkInfo,linkedin.com (3rd party),"This cookie is used by LinkedIn to support the functionality of adding a panel invite labeled 'Follow Us'",1 year,LinkedIn,https://www.linkedin.com/legal/privacy-policy?_l=nl_NL,false
4b44dca1-6588-4fa1-86e6-f51cd2f3c7b1,Google,Functional,GCLB,Advertiser's website domain (1st party),"This cookie is used in context with load balancing - This optimizes the response rate between the visitor and the site, by distributing the traffic load on multiple network links or servers.",Session,Google,https://privacy.google.com/take-control.html,false
22352329-2eac-4e0c-b674-733e4483cd12,Amazon Web Services,Functional,AWSALB,Advertiser's website domain (1st party),"These cookies enable us to allocate server traffic to make the user experience as smooth as possible. A so-called load balancer is used to determine which server currently has the best availability. The information generated cannot identify you as an individual.",Session,Amazon Web Services,https://aws.amazon.com/privacy/,false
dc906e7e-79df-4e0e-8a44-054969e6abbe,Casale Media,Marketing,CMID,casalemedia.com,"Collects visitor data related to the user's visits to the website, such as the number of visits, average time spent on the website and what pages have been loaded, with the purpose of displaying targeted ads.",1 day,Casale Media,https://casalemedia.com,false
5d5492be-b079-4724-91c6-ca313b757413,Casale Media,Marketing,CMPRO,casalemedia.com,"Collects data on visitor behaviour from multiple websites, in order to present more relevant advertisement - This also allows the website to limit the number of times that the visitor is shown the same advertisement.",1 day,Casale Media,https://casalemedia.com,false
de9295f2-9e49-49b5-b5a8-20d14e8ecc93,Casale Media,Marketing,CMPS,casalemedia.com,"Collects visitor data related to the user's visits to the website, such as the number of visits, average time spent on the website and what pages have been loaded, with the purpose of displaying targeted ads",1 day,Casale Media,https://casalemedia.com,false
45e633a4-c426-4d6c-80ed-b892948f1526,Casale Media,Marketing,CMRUM3,casalemedia.com,"Collects visitor data related to the user's visits to the website, such as the number of visits, average time spent on the website and what pages have been loaded, with the purpose of displaying targeted ads.",1 day,Casale Media,https://casalemedia.com,false
16644476-619b-4cc8-8fca-a3f765ef8737,Casale Media,Marketing,CMST,casalemedia.com,"Collects visitor data related to the user's visits to the website, such as the number of visits, average time spent on the website and what pages have been loaded, with the purpose of displaying targeted ads.",1 day,Casale Media,https://casalemedia.com,false
694c598d-0740-468e-80da-6b48423fc2cc,Outbrain,Marketing,cookieJartestCookie,outbrain.com,"Pending",1 day,Outbrain,https://www.outbrain.com/legal/privacy#privacy-policy,false
f78cbb95-bec5-45b9-ab35-9e42cf2be030,Outbrain,Marketing,obuid,outbrain.com,"Holds the anonymous user's ID. Used for tracking user actions, such as clicks on the recommendations",3 months,Outbrain,https://www.outbrain.com/legal/privacy#privacy-policy,false
46949a58-d46d-4ae5-9a02-983a7ce8c9e4,justpremium.com,Marketing,jpxumaster,justpremium.com,"Used to present the visitor with relevant content and advertisement - The service is provided by third party advertisement hubs, which facilitate real-time bidding for advertisers.",1 month,JustPremium,https://justpremium.com/terms-conditions/,false
3d9b3c86-cf0e-4bc4-8159-1c2fd0289769,justpremium.com,Marketing,jpxumatched,justpremium.com,"Used to present the visitor with relevant content and advertisement - The service is provided by third party advertisement hubs, which facilitate real-time bidding for advertisers.",1 month,JustPremium,https://justpremium.com/terms-conditions/,false
478f9deb-9578-43a6-92a4-6a05ecdb4c49,PubMatic,Marketing,PUBMDCID,pubmatic.com,"Registers a unique ID that identifies the user's device during return visits across websites that use the same ad network. The ID is used to allow targeted ads.",3 months,PubMatic,https://pubmatic.com/legal/privacy/,false
e801cd22-198f-4a02-bba8-b684d72575d6,PubMatic,Marketing,PugT,pubmatic.com,"Registers a unique ID that identifies the user's device during return visits across websites that use the same ad network. The ID is used to allow targeted ads.",29 days,PubMatic,https://pubmatic.com/legal/privacy/,false
0d33763c-b5ab-47f0-b79c-6cc7395a3b69,Kiyoh,Functional,Kiyohnl,kiyoh.nl,"Cookies are associated with the use of Kiyoh to collect and display customer reviews",1 year,Kiyoh,https://www.kiyoh.nl/disclaimer.html,false
cadac166-ff43-4094-b8a3-8da2699c4c78,ID5,Marketing,id5,id5-sync.com,"Sets a unique ID for the visitor, that allows third party advertisers to target the visitor with relevant advertisement. This pairing service is provided by third party advertisement hubs, which facilitates real-time bidding for advertisers.",1 day,ID5,https://www.id5.io/privacy-policy,false
1798e3dd-210f-4453-bd36-f2eb4381b68d,ID5,Marketing,cip,id5-sync.com,"Used to present the visitor with relevant content and advertisement - The service is provided by third party advertisement hubs, which facilitate real-time bidding for advertisers.",1 day,ID5,https://www.id5.io/privacy-policy,false
446cfe80-bc72-4b91-b3a2-bd85f6680d4e,ID5,Marketing,car,id5-sync.com,"Used to present the visitor with relevant content and advertisement - The service is provided by third party advertisement hubs, which facilitate real-time bidding for advertisers.",1 day,ID5,https://www.id5.io/privacy-policy,false
d08ef865-4f8d-4f48-8ba3-268d60586a28,ID5,Marketing,callback,id5-sync.com,"Collects data on visitor behaviour from multiple websites, in order to present more relevant advertisement - This also allows the website to limit the number of times that the visitor is shown the same advertisement.",1 day,ID5,https://www.id5.io/privacy-policy,false
3aada5ca-ab25-43c7-87b2-d7c676dd424f,ID5,Marketing,cnac,id5-sync.com,"Used to present the visitor with relevant content and advertisement - The service is provided by third party advertisement hubs, which facilitate real-time bidding for advertisers.",1 day,ID5,https://www.id5.io/privacy-policy,false
0926e9a2-8d64-43df-8754-c0f5288c5c11,ID5,Marketing,cf,id5-sync.com,"Sets a unique ID for the visitor, that allows third party advertisers to target the visitor with relevant advertisement. This pairing service is provided by third party advertisement hubs, which facilitates real-time bidding for advertisers.",1 day,ID5,https://www.id5.io/privacy-policy,false
ba085448-f3f6-47cf-9d33-78f41aa07359,ComScore,Marketing,UIDR,scorecardresearch.com,"Collects information of the user and his/her movement, such as timestamp for visits, most recently loaded pages and IP address. The data is used by the marketing research network, Scorecard Research, to analyse traffic patterns and carry out surveys to help their clients better understand the customer's preferences.",2 years,ComScore,https://www.comscore.com/About/Privacy-Policy,false
b15f9684-e3a1-44ee-a396-5ca7b40719fd,semasio.net,Marketing,SEUNCY,semasio.net,"Registers a unique ID that identifies the user’s device for return visits.",179 days,semasio.net,http://www.semasio.net,false
d56d39f1-3fc6-4947-9533-1f5115066624,OpenX,Marketing,OAID,Advertiser's website domain,"This cookie is used by the ad server software to manage which ads are placed on our website, and to capture clicks on those ads. Information is collected in anonymous form, and we do not use this data to deliver specific content, advertising or otherwise, to your browser.",1 year,OpenX,N/A,false
9f2cccf1-9a5f-4108-9864-6c4f118ed1c8,Federated Media Publishing,Marketing,ljt_reader,Advertiser's website domain,"Collects data related to reader interests, context, demographics and other information on behalf of the Lijit platform with the purpose of finding interested users on websites with related content.",1 year,Federated Media Publishing,N/A,false
126ea187-97ad-4bad-925a-5c2d755fb3a7,rekmob.com,Marketing,rek_content,rekmob.com,"Pending",6 days,rekmob.com,N/A,false
62d55d01-69a9-4223-a020-ae274c03fe3d,Improve Digital,Marketing,um,ad.360yield.com,"To enable the bidding process.",90 days,ad.360yield.com,https://www.improvedigital.com/platform-privacy-policy/,false
a3b82f4c-3673-426b-a619-3c1c4c284ee3,Improve Digital,Marketing,umeh,ad.360yield.com,"To enable the bidding process.",90 days,ad.360yield.com,https://www.improvedigital.com/platform-privacy-policy/,false
e05e2ae9-16ff-4072-8f49-1f05a3ab08d2,vmg.host,Marketing,BSWtracker,vmg.host,"Collects data on visitor behaviour from multiple websites, in order to present more relevant advertisement - This also allows the website to limit the number of times that the visitor is shown the same advertisement.",694 days,vmg.host,N/A,false
3a267085-9f06-436b-ae64-d42a63c19b3b,1rx.io,Marketing,_rxuuid,1rx.io,"Sets a unique ID for the visitor, with which external advertisers can target the visitor with relevant advertisements. This linking service is provided by third-party advertising hubs, facilitating real-time bidding for advertisers.",1 year,1rx.io,N/A,false
3196b95a-9b88-4c48-aff8-0df0905520f7,Atlas,Marketing,AA003,atdmt.com,"Collects information on visitor behaviour on multiple websites. This information is used on the website, in order to optimize the relevance of advertisement.",3 months,Atlas,N/A,false
76ecbfd7-314d-4a01-9692-603cfe212330,Atlas,Marketing,ATN,atdmt.com,"Collects information on visitor behaviour on multiple websites. This information is used on the website, in order to optimize the relevance of advertisement.",3 months,Atlas,N/A,false
64b3c4d8-ad3c-4963-9e0c-5dc5ec24ef5d,Teads,Marketing,tt_viewer,teads.com,"Teads uses a “tt_viewer” cookie to help personalize the video ads you see on our partner websites.",1 year,Teads.com,https://www.teads.com/privacy-policy/,false
b478ffd8-aa0d-4d33-ad21-b46a1d0a1860,Adobe ColdFusion,Functional,cfid,Advertiser's website domain,"This cookie is used to determine which type of device the visitor is using, so the website can be properly formatted",1 day,Adobe ColdFusion,N/A,false
dcaebf29-7f2e-4522-b295-23f93020b89a,Adobe ColdFusion,Functional,cftoken,Advertiser's website domain,"This cookie is used to determine which type of device the visitor is using, so the website can be properly formatted",1 day,Adobe ColdFusion,N/A,false
4204f375-a3e5-4b04-ae39-9adb71f3eb5d,DoubleClick/Google Marketing,Marketing,test_cookie,doubleclick.net,"This cookie is set by DoubleClick (which is owned by Google) to determine if the website visitor's browser supports cookies.",1 year,Google,https://privacy.google.com/take-control.html,false
62cfb590-4956-4581-9909-a0f7299fe0d8,CXense,Marketing,gckp,cxense.com,"Registers a unique ID that identifies a returning user's device. The ID is used for targeted ads.",1 year,CXense,https://www.cxense.com/about-us/platform-privacy-policy,false
191053d2-9b99-4fd8-beed-0848de0cd971,Visx.net,Marketing,um2,visx.net,"Sets a unique ID for the visitor, that allows third party advertisers to target the visitor with relevant advertisement. This pairing service is provided by third party advertisement hubs, which facilitates real-time bidding for advertisers.",2 years,visx.net,N/A,false
d62265f5-b213-4830-ae2a-b1c84f9b9c8b,bidswitch.net,Marketing,tuuid_lu,bidswitch.net,"Contains a unique visitor ID, which allows Bidswitch.com to track the visitor across multiple websites. This allows Bidswitch to optimize advertisement relevance and ensure that the visitor does not see the same ads multiple times.",3 months,bidswitch.net,N/A,false
74bb46b3-b3eb-4a2a-95b7-bc4cc2e1f8fb,adscale.de,Marketing,uu,adscale.de,"Used to target ads by registering the user's movements across websites.",1 year,adscale.de,N/A,false
452ba8c5-b674-4910-803a-46d1461f75ca,betweendigital.com,Marketing,betweendigital.com,ut,"Collects data on visitors' behaviour and interaction - This is used to optimize the website and make advertisement on the website more relevant.",10 years,betweendigital.com,N/A,false
ea3efa31-071a-4e8c-8916-89c0ed348d8f,betweendigital.com,Functional,ss,betweendigital.com,"Necessary for the functionality of the website's chat-box function.",10 years,betweendigital.com,N/A,false
4b1ab77a-d10f-4915-aa8e-dbcb789f4bff,seedtag.com,Marketing,st_csd,seedtag.com,"Date of the last cookie-syn",1 year,seedtag.com,N/A,false
dd0ee2e6-80c0-4e80-8ec1-d2a1fc1ed735,seedtag.com,Marketing,st_cs,seedtag.com,"Unique identifiers of DSPs",1 year,seedtag.com,N/A,false
d991f1cb-2ed2-4463-85d4-fa10098f76bc,Google Optimize,Functional,_gaexp,Advertiser's website domain,"Used to determine a user's inclusion in an experiment and the expiry of experiments a user has been included in.",90 days,Google,N/A,false
2fe3a197-42b3-4033-af47-e568044cc8ec,Smartadserver,Marketing,TestIfCookieP,Advertiser's website domain,"SmartAdServer is a remote ad serving system. Sites and Advertisers are using the system to manage the delivery of their online advertising campaigns. They can collect anonymous statistical data on their visitors to follow the delivery of their campaign and to increase their performance.",2 years,Smartadserver,http://smartadserver.fr/privacy-policy,false
72ccbe92-6c9b-4441-8b3e-2ec84120b80d,Smartadserver,Marketing,pid,Advertiser's website domain,"SmartAdServer is a remote ad serving system. Sites and Advertisers are using the system to manage the delivery of their online advertising campaigns. They can collect anonymous statistical data on their visitors to follow the delivery of their campaign and to increase their performance.",2 years,Smartadserver,http://smartadserver.fr/privacy-policy,false
